Resturant id,Wine Name,Wine Type,Wine Price,Company Name,Location,Tasting Score,Opening Time,Closing Time
2796,LXV,Fortified,61.46,Meso Cabernet Sauvignon,"California,USA",87.4,07:00,19:00
2797,Tablas Creek,White,76.88,Esprit de Tablas,"California,USA",99.6,09:00,19:00
2798,J Lohr,Red,31.7,Cuvée St. E,"California,USA",81.3,08:00,17:00
2799,Daou,Rosé,10.46,Soul of a Lion,"California,USA",95.9,09:00,18:00
2800,Saxum,White,89.59,James Berry Vineyard Red,"California,USA",95.4,08:30,19:00
2801,Giornata,Sparkling,37.27,Fiano,"California,USA",83.9,07:30,20:30
2802,Tablas Creek,Sparkling,87.22,Patelin de Tablas,"California,USA",95.7,09:00,19:00
2803,Caliza,White,21.01,Kän-krēt Grenache,"California,USA",90.8,07:30,20:30
2804,Patrimony,Sparkling,34.1,Cabernet Sauvignon,"California,USA",95.7,09:00,20:30
2805,L'Aventure,Sparkling,33.82,Estate Reserve,"California,USA",82.3,07:30,21:00
2806,Adelaida,Rosé,87.89,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",96.0,07:30,19:00
2807,Saxum,Fortified,64.79,G2 Vineyard,"California,USA",99.4,09:00,19:00
2808,Ledge Vineyards,Red,41.8,Estate Grenache Blend,"California,USA",91.4,09:00,19:00
2809,J Dusi,Rosé,77.34,Paper Street Zinfandel,"California,USA",93.0,07:00,17:00
2810,Turley,Rosé,85.23,Pesenti Vineyard Zinfandel,"California,USA",87.8,08:00,17:00
2811,LXV,Red,15.15,Meso Cabernet Sauvignon,"California,USA",84.8,08:30,18:00
2812,Tablas Creek,Sparkling,97.98,Esprit de Tablas,"California,USA",81.3,08:00,21:00
2813,J Lohr,Red,29.02,Cuvée St. E,"California,USA",82.3,07:30,21:00
2814,Daou,Rosé,55.05,Soul of a Lion,"California,USA",81.0,08:30,21:00
2815,Saxum,Red,60.99,James Berry Vineyard Red,"California,USA",87.5,08:00,18:00
2816,Giornata,Red,12.97,Fiano,"California,USA",93.1,08:30,21:00
2817,Tablas Creek,Rosé,37.56,Patelin de Tablas,"California,USA",86.1,08:00,17:00
2818,Caliza,Red,61.48,Kän-krēt Grenache,"California,USA",85.8,09:00,19:00
2819,Patrimony,Red,66.82,Cabernet Sauvignon,"California,USA",87.5,08:00,20:30
2820,L'Aventure,Fortified,22.59,Estate Reserve,"California,USA",88.3,07:00,20:30
2821,Adelaida,White,51.82,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",82.0,07:30,18:00
2822,Saxum,Sparkling,98.42,G2 Vineyard,"California,USA",84.7,07:30,19:00
2823,Ledge Vineyards,Fortified,65.34,Estate Grenache Blend,"California,USA",85.5,08:00,18:00
2824,J Dusi,Dessert,36.25,Paper Street Zinfandel,"California,USA",82.6,08:30,20:30
2825,Turley,Red,58.44,Pesenti Vineyard Zinfandel,"California,USA",85.2,09:00,20:30
2826,LXV,Fortified,38.71,Meso Cabernet Sauvignon,"California,USA",80.5,07:00,17:00
2827,Tablas Creek,Red,95.97,Esprit de Tablas,"California,USA",95.4,09:00,19:00
2828,J Lohr,Fortified,38.45,Cuvée St. E,"California,USA",84.1,08:00,19:00
2829,Daou,Red,27.7,Soul of a Lion,"California,USA",92.8,07:00,20:30
2830,Saxum,White,75.98,James Berry Vineyard Red,"California,USA",91.9,08:30,20:30
2831,Giornata,White,48.84,Fiano,"California,USA",99.2,09:00,18:00
2832,Tablas Creek,Rosé,28.07,Patelin de Tablas,"California,USA",90.4,09:00,18:00
2833,Caliza,Rosé,92.58,Kän-krēt Grenache,"California,USA",80.6,08:00,20:30
2834,Patrimony,Rosé,13.87,Cabernet Sauvignon,"California,USA",81.3,08:00,17:00
2835,L'Aventure,Rosé,86.85,Estate Reserve,"California,USA",88.7,07:00,18:00
2836,Adelaida,Rosé,85.65,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",83.1,07:00,19:00
2837,Saxum,Sparkling,89.09,G2 Vineyard,"California,USA",81.4,08:00,18:00
2838,Ledge Vineyards,Fortified,89.27,Estate Grenache Blend,"California,USA",96.1,07:00,21:00
2839,J Dusi,Fortified,81.1,Paper Street Zinfandel,"California,USA",99.0,08:30,19:00
2840,Turley,Fortified,87.68,Pesenti Vineyard Zinfandel,"California,USA",86.0,09:00,18:00
2841,LXV,Red,18.09,Meso Cabernet Sauvignon,"California,USA",90.0,09:00,21:00
2842,Tablas Creek,Dessert,91.62,Esprit de Tablas,"California,USA",86.6,07:30,18:00
2843,J Lohr,Dessert,75.65,Cuvée St. E,"California,USA",94.7,08:00,19:00
2844,Daou,Red,53.28,Soul of a Lion,"California,USA",99.9,07:00,19:00
2845,Saxum,Sparkling,10.21,James Berry Vineyard Red,"California,USA",80.1,07:00,18:00
2846,Giornata,Rosé,48.9,Fiano,"California,USA",82.5,08:00,21:00
2847,Tablas Creek,Fortified,16.71,Patelin de Tablas,"California,USA",97.0,09:00,21:00
2848,Caliza,Sparkling,75.27,Kän-krēt Grenache,"California,USA",97.1,07:00,17:00
2849,Patrimony,Red,11.1,Cabernet Sauvignon,"California,USA",80.2,08:30,19:00
2850,L'Aventure,Rosé,78.56,Estate Reserve,"California,USA",99.1,08:30,18:00
2851,Adelaida,Dessert,88.84,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.3,07:30,20:30
2852,Saxum,Dessert,46.8,G2 Vineyard,"California,USA",98.3,07:00,21:00
2853,Ledge Vineyards,Sparkling,76.25,Estate Grenache Blend,"California,USA",85.9,07:00,19:00
2854,J Dusi,Fortified,81.6,Paper Street Zinfandel,"California,USA",95.9,07:30,21:00
2855,Turley,White,94.5,Pesenti Vineyard Zinfandel,"California,USA",92.1,07:00,18:00
2856,LXV,Sparkling,17.77,Meso Cabernet Sauvignon,"California,USA",84.1,08:00,19:00
2857,Tablas Creek,Fortified,37.38,Esprit de Tablas,"California,USA",85.3,07:30,18:00
2858,J Lohr,Dessert,60.23,Cuvée St. E,"California,USA",91.6,08:00,18:00
2859,Daou,White,55.18,Soul of a Lion,"California,USA",85.4,07:30,19:00
2860,Saxum,Dessert,30.43,James Berry Vineyard Red,"California,USA",86.4,07:30,17:00
2861,Giornata,Red,12.94,Fiano,"California,USA",86.8,07:00,18:00
2862,Tablas Creek,Rosé,46.6,Patelin de Tablas,"California,USA",86.3,07:30,17:00
2863,Caliza,Sparkling,68.74,Kän-krēt Grenache,"California,USA",86.6,08:00,20:30
2864,Patrimony,Sparkling,23.06,Cabernet Sauvignon,"California,USA",87.8,09:00,18:00
2865,L'Aventure,Sparkling,60.4,Estate Reserve,"California,USA",91.2,07:30,19:00
2866,Adelaida,White,25.04,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",80.8,07:30,18:00
2867,Saxum,Red,29.15,G2 Vineyard,"California,USA",95.2,09:00,20:30
2868,Ledge Vineyards,Red,40.78,Estate Grenache Blend,"California,USA",80.3,07:00,17:00
2869,J Dusi,Rosé,55.78,Paper Street Zinfandel,"California,USA",95.1,08:00,17:00
2870,Turley,White,10.46,Pesenti Vineyard Zinfandel,"California,USA",80.7,07:30,21:00
2871,LXV,Rosé,10.68,Meso Cabernet Sauvignon,"California,USA",90.0,08:30,19:00
2872,Tablas Creek,Rosé,42.72,Esprit de Tablas,"California,USA",93.9,08:30,19:00
2873,J Lohr,Red,71.75,Cuvée St. E,"California,USA",96.0,08:30,20:30
2874,Daou,Sparkling,75.21,Soul of a Lion,"California,USA",96.8,07:30,17:00
2875,Saxum,Sparkling,95.18,James Berry Vineyard Red,"California,USA",86.3,07:00,20:30
2876,Giornata,White,65.78,Fiano,"California,USA",91.0,07:00,17:00
2877,Tablas Creek,White,22.45,Patelin de Tablas,"California,USA",91.8,07:30,17:00
2878,Caliza,Rosé,10.05,Kän-krēt Grenache,"California,USA",94.3,07:00,21:00
2879,Patrimony,Rosé,28.51,Cabernet Sauvignon,"California,USA",94.0,09:00,21:00
2880,L'Aventure,Fortified,83.44,Estate Reserve,"California,USA",97.0,07:00,18:00
2881,Adelaida,Rosé,39.2,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",93.5,07:30,21:00
2882,Saxum,Dessert,72.77,G2 Vineyard,"California,USA",99.0,08:00,17:00
2883,Ledge Vineyards,Rosé,40.21,Estate Grenache Blend,"California,USA",94.7,08:00,19:00
2884,J Dusi,White,43.35,Paper Street Zinfandel,"California,USA",85.7,07:00,19:00
2885,Turley,Dessert,90.95,Pesenti Vineyard Zinfandel,"California,USA",85.6,09:00,17:00
2886,LXV,Sparkling,36.58,Meso Cabernet Sauvignon,"California,USA",88.9,07:00,19:00
2887,Tablas Creek,Rosé,37.0,Esprit de Tablas,"California,USA",98.0,07:00,19:00
2888,J Lohr,Rosé,95.59,Cuvée St. E,"California,USA",91.3,09:00,20:30
2889,Daou,Dessert,45.11,Soul of a Lion,"California,USA",85.1,07:30,19:00
2890,Saxum,Red,20.6,James Berry Vineyard Red,"California,USA",87.8,08:30,17:00
2891,Giornata,Rosé,43.56,Fiano,"California,USA",84.8,08:00,18:00
2892,Tablas Creek,Dessert,13.86,Patelin de Tablas,"California,USA",86.3,08:00,17:00
2893,Caliza,Red,36.1,Kän-krēt Grenache,"California,USA",88.8,07:30,21:00
2894,Patrimony,Dessert,30.24,Cabernet Sauvignon,"California,USA",97.6,08:30,20:30
2895,L'Aventure,Rosé,79.99,Estate Reserve,"California,USA",88.6,07:00,19:00
2896,Adelaida,Rosé,88.29,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",95.2,09:00,20:30
2897,Saxum,Dessert,38.51,G2 Vineyard,"California,USA",96.6,08:00,19:00
2898,Ledge Vineyards,Red,50.48,Estate Grenache Blend,"California,USA",98.3,08:00,21:00
2899,J Dusi,Red,35.83,Paper Street Zinfandel,"California,USA",89.5,08:30,19:00
2900,Turley,Rosé,17.12,Pesenti Vineyard Zinfandel,"California,USA",91.5,07:30,21:00
2901,LXV,White,75.95,Meso Cabernet Sauvignon,"California,USA",95.9,09:00,17:00
2902,Tablas Creek,Sparkling,24.57,Esprit de Tablas,"California,USA",95.0,07:00,19:00
2903,J Lohr,Sparkling,93.92,Cuvée St. E,"California,USA",90.7,07:30,18:00
2904,Daou,White,22.63,Soul of a Lion,"California,USA",94.3,07:00,19:00
2905,Saxum,Rosé,68.01,James Berry Vineyard Red,"California,USA",81.9,07:00,20:30
2906,Giornata,White,65.22,Fiano,"California,USA",85.8,08:00,19:00
2907,Tablas Creek,Sparkling,82.46,Patelin de Tablas,"California,USA",94.4,08:00,20:30
2908,Caliza,Fortified,74.3,Kän-krēt Grenache,"California,USA",91.8,07:30,18:00
2909,Patrimony,Rosé,55.2,Cabernet Sauvignon,"California,USA",98.0,07:30,18:00
2910,L'Aventure,Rosé,54.62,Estate Reserve,"California,USA",92.3,07:30,20:30
2911,Adelaida,Fortified,40.76,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",81.3,09:00,18:00
2912,Saxum,Fortified,78.77,G2 Vineyard,"California,USA",91.0,07:30,19:00
2913,Ledge Vineyards,Dessert,45.3,Estate Grenache Blend,"California,USA",94.4,07:00,21:00
2914,J Dusi,White,66.26,Paper Street Zinfandel,"California,USA",94.5,08:30,21:00
2915,Turley,White,37.04,Pesenti Vineyard Zinfandel,"California,USA",86.3,09:00,21:00
2916,LXV,Sparkling,45.53,Meso Cabernet Sauvignon,"California,USA",82.4,07:30,17:00
2917,Tablas Creek,Sparkling,86.22,Esprit de Tablas,"California,USA",83.0,07:00,17:00
2918,J Lohr,Sparkling,39.9,Cuvée St. E,"California,USA",97.1,08:30,21:00
2919,Daou,Red,86.92,Soul of a Lion,"California,USA",90.6,09:00,20:30
2920,Saxum,Rosé,26.5,James Berry Vineyard Red,"California,USA",94.0,08:00,20:30
2921,Giornata,Dessert,92.72,Fiano,"California,USA",90.0,08:30,20:30
2922,Tablas Creek,Sparkling,92.41,Patelin de Tablas,"California,USA",87.8,08:00,18:00
2923,Caliza,Fortified,46.06,Kän-krēt Grenache,"California,USA",81.0,08:30,20:30
2924,Patrimony,Rosé,85.59,Cabernet Sauvignon,"California,USA",83.2,09:00,20:30
2925,L'Aventure,White,96.26,Estate Reserve,"California,USA",80.2,08:30,18:00
2926,Adelaida,Sparkling,32.94,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",93.9,09:00,21:00
2927,Saxum,Rosé,44.44,G2 Vineyard,"California,USA",97.3,07:30,20:30
2928,Ledge Vineyards,Dessert,62.09,Estate Grenache Blend,"California,USA",89.4,08:00,20:30
2929,J Dusi,Dessert,74.85,Paper Street Zinfandel,"California,USA",86.8,08:00,17:00
2930,Turley,Fortified,16.88,Pesenti Vineyard Zinfandel,"California,USA",90.1,08:30,20:30
2931,LXV,Sparkling,49.96,Meso Cabernet Sauvignon,"California,USA",80.6,08:00,17:00
2932,Tablas Creek,White,55.24,Esprit de Tablas,"California,USA",87.9,07:00,20:30
2933,J Lohr,Sparkling,80.56,Cuvée St. E,"California,USA",88.6,09:00,17:00
2934,Daou,Dessert,69.11,Soul of a Lion,"California,USA",99.3,09:00,18:00
2935,Saxum,Fortified,33.62,James Berry Vineyard Red,"California,USA",93.5,07:30,19:00
2936,Giornata,Sparkling,48.74,Fiano,"California,USA",98.3,08:30,19:00
2937,Tablas Creek,Rosé,84.71,Patelin de Tablas,"California,USA",86.1,07:00,17:00
2938,Caliza,Red,66.41,Kän-krēt Grenache,"California,USA",84.4,09:00,18:00
2939,Patrimony,Rosé,56.68,Cabernet Sauvignon,"California,USA",92.7,07:30,19:00
2940,L'Aventure,Rosé,71.91,Estate Reserve,"California,USA",99.2,09:00,20:30
2941,Adelaida,White,61.75,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",97.9,07:30,19:00
2942,Saxum,White,81.06,G2 Vineyard,"California,USA",83.9,07:00,21:00
2943,Ledge Vineyards,Rosé,34.48,Estate Grenache Blend,"California,USA",85.6,08:30,20:30
2944,J Dusi,Sparkling,94.36,Paper Street Zinfandel,"California,USA",97.4,09:00,19:00
2945,Turley,Sparkling,42.4,Pesenti Vineyard Zinfandel,"California,USA",83.3,08:30,20:30
2946,LXV,White,47.87,Meso Cabernet Sauvignon,"California,USA",93.6,08:30,17:00
2947,Tablas Creek,Rosé,46.59,Esprit de Tablas,"California,USA",88.9,08:00,18:00
2948,J Lohr,White,87.46,Cuvée St. E,"California,USA",94.5,08:30,19:00
2949,Daou,Sparkling,86.51,Soul of a Lion,"California,USA",97.5,08:00,18:00
2950,Saxum,Fortified,88.25,James Berry Vineyard Red,"California,USA",98.5,07:00,17:00
2951,Giornata,Sparkling,51.85,Fiano,"California,USA",95.8,09:00,17:00
2952,Tablas Creek,Sparkling,69.49,Patelin de Tablas,"California,USA",82.5,08:30,20:30
2953,Caliza,Rosé,82.38,Kän-krēt Grenache,"California,USA",91.5,08:30,20:30
2954,Patrimony,Red,93.43,Cabernet Sauvignon,"California,USA",94.7,07:30,20:30
2955,L'Aventure,Sparkling,26.99,Estate Reserve,"California,USA",98.4,07:30,21:00
2956,Adelaida,Fortified,67.39,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",86.3,08:00,21:00
2957,Saxum,Dessert,51.78,G2 Vineyard,"California,USA",89.6,07:00,17:00
2958,Ledge Vineyards,Fortified,62.8,Estate Grenache Blend,"California,USA",86.1,07:30,18:00
2959,J Dusi,Sparkling,37.37,Paper Street Zinfandel,"California,USA",83.3,08:30,21:00
2960,Turley,Sparkling,87.5,Pesenti Vineyard Zinfandel,"California,USA",96.2,07:00,18:00
2961,LXV,Red,97.76,Meso Cabernet Sauvignon,"California,USA",82.5,07:30,21:00
2962,Tablas Creek,Fortified,64.01,Esprit de Tablas,"California,USA",83.9,07:30,17:00
2963,J Lohr,Rosé,91.15,Cuvée St. E,"California,USA",87.1,07:00,21:00
2964,Daou,Dessert,50.45,Soul of a Lion,"California,USA",90.7,08:00,19:00
2965,Saxum,Sparkling,54.57,James Berry Vineyard Red,"California,USA",98.0,08:30,20:30
2966,Giornata,Rosé,41.75,Fiano,"California,USA",99.1,08:00,17:00
2967,Tablas Creek,Rosé,27.32,Patelin de Tablas,"California,USA",87.4,08:00,20:30
2968,Caliza,Sparkling,50.43,Kän-krēt Grenache,"California,USA",93.6,09:00,18:00
2969,Patrimony,Dessert,76.69,Cabernet Sauvignon,"California,USA",97.1,07:00,19:00
2970,L'Aventure,Dessert,94.77,Estate Reserve,"California,USA",86.9,07:00,21:00
2971,Adelaida,Red,27.92,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",85.7,08:30,17:00
2972,Saxum,Sparkling,27.24,G2 Vineyard,"California,USA",86.2,07:30,17:00
2973,Ledge Vineyards,Fortified,10.66,Estate Grenache Blend,"California,USA",95.7,08:30,17:00
2974,J Dusi,Dessert,15.96,Paper Street Zinfandel,"California,USA",84.9,09:00,19:00
2975,Turley,Rosé,89.36,Pesenti Vineyard Zinfandel,"California,USA",89.4,07:00,17:00
2976,LXV,Sparkling,13.7,Meso Cabernet Sauvignon,"California,USA",91.1,07:30,21:00
2977,Tablas Creek,Fortified,23.27,Esprit de Tablas,"California,USA",91.8,07:00,20:30
2978,J Lohr,Rosé,34.97,Cuvée St. E,"California,USA",89.2,07:30,21:00
2979,Daou,Dessert,91.35,Soul of a Lion,"California,USA",80.1,08:30,19:00
2980,Saxum,Fortified,46.67,James Berry Vineyard Red,"California,USA",95.5,08:30,21:00
2981,Giornata,Dessert,92.23,Fiano,"California,USA",82.5,08:30,19:00
2982,Tablas Creek,Sparkling,27.81,Patelin de Tablas,"California,USA",99.9,07:00,18:00
2983,Caliza,White,94.66,Kän-krēt Grenache,"California,USA",89.8,07:00,18:00
2984,Patrimony,Fortified,24.74,Cabernet Sauvignon,"California,USA",94.2,07:30,17:00
2985,L'Aventure,Red,89.02,Estate Reserve,"California,USA",88.4,07:30,20:30
2986,Adelaida,White,66.22,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.3,07:30,17:00
2987,Saxum,Dessert,86.26,G2 Vineyard,"California,USA",83.6,09:00,21:00
2988,Ledge Vineyards,White,75.66,Estate Grenache Blend,"California,USA",86.4,08:00,17:00
2989,J Dusi,Rosé,13.29,Paper Street Zinfandel,"California,USA",97.9,08:30,21:00
2990,Turley,Fortified,62.05,Pesenti Vineyard Zinfandel,"California,USA",91.7,09:00,18:00
2991,LXV,Fortified,24.0,Meso Cabernet Sauvignon,"California,USA",86.1,07:30,20:30
2992,Tablas Creek,Rosé,23.63,Esprit de Tablas,"California,USA",95.5,07:30,21:00
2993,J Lohr,Red,33.2,Cuvée St. E,"California,USA",93.8,08:30,18:00
2994,Daou,Dessert,31.2,Soul of a Lion,"California,USA",87.0,07:00,17:00
2995,Saxum,Dessert,22.2,James Berry Vineyard Red,"California,USA",85.6,09:00,19:00
2996,Giornata,Rosé,33.87,Fiano,"California,USA",95.7,08:00,17:00
2997,Tablas Creek,Rosé,86.9,Patelin de Tablas,"California,USA",99.8,08:00,20:30
2998,Caliza,Fortified,85.84,Kän-krēt Grenache,"California,USA",80.2,08:00,18:00
2999,Patrimony,Rosé,11.52,Cabernet Sauvignon,"California,USA",92.4,08:00,20:30
3000,L'Aventure,Fortified,14.57,Estate Reserve,"California,USA",93.2,08:30,19:00
3001,Adelaida,Rosé,66.02,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",95.7,08:30,18:00
3002,Saxum,White,83.28,G2 Vineyard,"California,USA",87.9,08:30,17:00
3003,Ledge Vineyards,Rosé,72.14,Estate Grenache Blend,"California,USA",91.7,07:30,19:00
3004,J Dusi,Red,36.44,Paper Street Zinfandel,"California,USA",91.1,07:30,17:00
3005,Turley,Sparkling,16.49,Pesenti Vineyard Zinfandel,"California,USA",83.4,07:00,18:00
3006,LXV,Dessert,31.42,Meso Cabernet Sauvignon,"California,USA",92.3,08:30,21:00
3007,Tablas Creek,Rosé,18.38,Esprit de Tablas,"California,USA",99.3,07:00,18:00
3008,J Lohr,Red,96.97,Cuvée St. E,"California,USA",83.0,08:00,21:00
3009,Daou,White,36.07,Soul of a Lion,"California,USA",82.1,08:00,17:00
3010,Saxum,Fortified,25.06,James Berry Vineyard Red,"California,USA",90.6,08:30,20:30
3011,Giornata,White,70.56,Fiano,"California,USA",92.7,07:00,21:00
3012,Tablas Creek,Fortified,44.23,Patelin de Tablas,"California,USA",93.4,09:00,18:00
3013,Caliza,Sparkling,43.4,Kän-krēt Grenache,"California,USA",93.7,08:00,21:00
3014,Patrimony,Dessert,51.15,Cabernet Sauvignon,"California,USA",99.5,07:00,20:30
3015,L'Aventure,Red,10.62,Estate Reserve,"California,USA",94.1,08:00,18:00
3016,Adelaida,Fortified,40.89,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",83.4,07:00,18:00
3017,Saxum,Rosé,31.72,G2 Vineyard,"California,USA",81.5,08:00,20:30
3018,Ledge Vineyards,Red,36.84,Estate Grenache Blend,"California,USA",90.1,08:00,17:00
3019,J Dusi,Red,27.41,Paper Street Zinfandel,"California,USA",96.1,08:30,21:00
3020,Turley,Rosé,56.58,Pesenti Vineyard Zinfandel,"California,USA",82.1,09:00,20:30
3021,LXV,Dessert,61.83,Meso Cabernet Sauvignon,"California,USA",88.6,08:00,17:00
3022,Tablas Creek,Rosé,60.69,Esprit de Tablas,"California,USA",86.2,08:30,19:00
3023,J Lohr,Fortified,94.25,Cuvée St. E,"California,USA",94.4,07:00,20:30
3024,Daou,Red,98.41,Soul of a Lion,"California,USA",92.7,08:00,19:00
3025,Saxum,Dessert,25.3,James Berry Vineyard Red,"California,USA",88.7,07:30,21:00
3026,Giornata,Rosé,74.78,Fiano,"California,USA",92.0,08:30,18:00
3027,Tablas Creek,Fortified,21.86,Patelin de Tablas,"California,USA",96.2,08:00,18:00
3028,Caliza,Sparkling,13.47,Kän-krēt Grenache,"California,USA",95.9,07:30,18:00
3029,Patrimony,Rosé,35.09,Cabernet Sauvignon,"California,USA",94.0,09:00,21:00
3030,L'Aventure,Red,50.89,Estate Reserve,"California,USA",84.6,08:30,18:00
3031,Adelaida,White,29.37,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",96.1,08:30,17:00
3032,Saxum,Sparkling,52.88,G2 Vineyard,"California,USA",87.2,07:00,18:00
3033,Ledge Vineyards,Fortified,99.06,Estate Grenache Blend,"California,USA",85.4,09:00,20:30
3034,J Dusi,Dessert,45.13,Paper Street Zinfandel,"California,USA",92.1,08:30,18:00
3035,Turley,Sparkling,61.07,Pesenti Vineyard Zinfandel,"California,USA",90.3,08:00,21:00
3036,LXV,Rosé,83.35,Meso Cabernet Sauvignon,"California,USA",96.8,08:00,17:00
3037,Tablas Creek,Dessert,71.86,Esprit de Tablas,"California,USA",92.3,09:00,20:30
3038,J Lohr,Rosé,68.51,Cuvée St. E,"California,USA",92.1,08:30,18:00
3039,Daou,White,26.54,Soul of a Lion,"California,USA",92.7,08:30,19:00
3040,Saxum,Fortified,50.53,James Berry Vineyard Red,"California,USA",80.3,07:00,17:00
3041,Giornata,Dessert,33.38,Fiano,"California,USA",88.9,08:00,20:30
3042,Tablas Creek,Red,67.67,Patelin de Tablas,"California,USA",99.1,08:30,17:00
3043,Caliza,White,37.16,Kän-krēt Grenache,"California,USA",87.1,07:00,21:00
3044,Patrimony,White,76.39,Cabernet Sauvignon,"California,USA",81.1,08:30,18:00
3045,L'Aventure,Red,67.43,Estate Reserve,"California,USA",88.2,08:00,19:00
3046,Adelaida,Red,93.52,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",96.1,08:00,21:00
3047,Saxum,Rosé,50.52,G2 Vineyard,"California,USA",93.3,09:00,18:00
3048,Ledge Vineyards,Dessert,12.22,Estate Grenache Blend,"California,USA",98.6,07:00,20:30
3049,J Dusi,Sparkling,71.12,Paper Street Zinfandel,"California,USA",88.0,09:00,19:00
3050,Turley,Rosé,37.66,Pesenti Vineyard Zinfandel,"California,USA",95.3,07:00,20:30
3051,LXV,Red,76.09,Meso Cabernet Sauvignon,"California,USA",98.3,09:00,21:00
3052,Tablas Creek,Rosé,83.33,Esprit de Tablas,"California,USA",93.8,09:00,19:00
