Resturant id,Wine Name,Wine Type,Wine Price,Company Name,Location,Tasting Score
2363,J Lohr,Red,57.65,Cuvée St. E,"California,USA",87.5
2364,Daou,Rosé,66.26,Soul of a Lion,"California,USA",81.3
2365,Saxum,White,60.52,James Berry Vineyard Red,"California,USA",97.5
2366,Giornata,White,53.79,Fiano,"California,USA",96.7
2367,Tablas Creek,Rosé,10.89,Patelin de Tablas,"California,USA",88.2
2368,Caliza,Sparkling,35.24,Kän-krēt Grenache,"California,USA",98.7
2369,Patrimony,Fortified,42.95,Cabernet Sauvignon,"California,USA",91.6
2370,L'Aventure,Fortified,28.59,Estate Reserve,"California,USA",96.2
2371,Adelaida,Sparkling,32.74,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.6
2372,Saxum,Fortified,22.34,G2 Vineyard,"California,USA",87.9
2373,Ledge Vineyards,Sparkling,82.18,Estate Grenache Blend,"California,USA",85.3
2374,J Dusi,Dessert,48.53,Paper Street Zinfandel,"California,USA",86.9
2375,Turley,White,55.48,Pesenti Vineyard Zinfandel,"California,USA",99.9
2376,LXV,White,53.58,Meso Cabernet Sauvignon,"California,USA",84.6
2377,Tablas Creek,Rosé,77.22,Esprit de Tablas,"California,USA",88.1
2378,J Lohr,Rosé,24.63,Cuvée St. E,"California,USA",97.6
2379,Daou,Fortified,83.15,Soul of a Lion,"California,USA",83.5
2380,Saxum,Fortified,76.42,James Berry Vineyard Red,"California,USA",97.9
2381,Giornata,Rosé,13.19,Fiano,"California,USA",86.4
2382,Tablas Creek,Sparkling,59.5,Patelin de Tablas,"California,USA",92.9
2383,Caliza,White,36.75,Kän-krēt Grenache,"California,USA",83.8
2384,Patrimony,White,80.71,Cabernet Sauvignon,"California,USA",89.4
2385,L'Aventure,Dessert,27.47,Estate Reserve,"California,USA",99.5
2386,Adelaida,White,39.89,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.6
2387,Saxum,Sparkling,36.82,G2 Vineyard,"California,USA",94.5
2388,Ledge Vineyards,Dessert,99.79,Estate Grenache Blend,"California,USA",89.1
2389,J Dusi,Sparkling,97.65,Paper Street Zinfandel,"California,USA",92.1
2390,Turley,Rosé,99.95,Pesenti Vineyard Zinfandel,"California,USA",83.4
2391,LXV,Sparkling,91.59,Meso Cabernet Sauvignon,"California,USA",94.4
2392,Tablas Creek,White,37.43,Esprit de Tablas,"California,USA",89.0
2393,J Lohr,Dessert,65.33,Cuvée St. E,"California,USA",97.2
2394,Daou,White,21.13,Soul of a Lion,"California,USA",90.5
2395,Saxum,Rosé,95.03,James Berry Vineyard Red,"California,USA",96.5
2396,Giornata,Dessert,36.83,Fiano,"California,USA",88.5
2397,Tablas Creek,Dessert,91.35,Patelin de Tablas,"California,USA",86.6
2398,Caliza,Fortified,16.68,Kän-krēt Grenache,"California,USA",92.7
2399,Patrimony,White,99.13,Cabernet Sauvignon,"California,USA",83.8
2400,L'Aventure,Red,19.52,Estate Reserve,"California,USA",98.0
2401,Adelaida,Sparkling,60.9,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",95.9
2402,Saxum,Rosé,49.63,G2 Vineyard,"California,USA",90.5
2403,Ledge Vineyards,Fortified,22.97,Estate Grenache Blend,"California,USA",93.3
2404,J Dusi,Dessert,76.72,Paper Street Zinfandel,"California,USA",99.7
2405,Turley,Rosé,17.87,Pesenti Vineyard Zinfandel,"California,USA",81.2
2406,LXV,Rosé,18.2,Meso Cabernet Sauvignon,"California,USA",98.9
2407,Tablas Creek,Sparkling,23.91,Esprit de Tablas,"California,USA",96.8
2408,J Lohr,Sparkling,48.33,Cuvée St. E,"California,USA",92.7
2409,Daou,Dessert,30.81,Soul of a Lion,"California,USA",88.1
2410,Saxum,Red,47.31,James Berry Vineyard Red,"California,USA",83.2
2411,Giornata,Red,55.83,Fiano,"California,USA",87.0
2412,Tablas Creek,White,65.59,Patelin de Tablas,"California,USA",91.5
2413,Caliza,Rosé,24.46,Kän-krēt Grenache,"California,USA",94.6
2414,Patrimony,Red,24.74,Cabernet Sauvignon,"California,USA",97.6
2415,L'Aventure,Rosé,55.63,Estate Reserve,"California,USA",84.3
2416,Adelaida,Red,54.71,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",85.2
2417,Saxum,Dessert,26.54,G2 Vineyard,"California,USA",92.7
2418,Ledge Vineyards,Fortified,45.33,Estate Grenache Blend,"California,USA",92.5
2419,J Dusi,Rosé,87.03,Paper Street Zinfandel,"California,USA",94.5
2420,Turley,Rosé,32.99,Pesenti Vineyard Zinfandel,"California,USA",95.9
2421,LXV,Rosé,96.06,Meso Cabernet Sauvignon,"California,USA",98.2
2422,Tablas Creek,White,91.99,Esprit de Tablas,"California,USA",98.3
2423,J Lohr,Red,58.38,Cuvée St. E,"California,USA",98.3
2424,Daou,Red,26.83,Soul of a Lion,"California,USA",97.3
2425,Saxum,White,20.89,James Berry Vineyard Red,"California,USA",84.8
2426,Giornata,Sparkling,72.91,Fiano,"California,USA",89.6
2427,Tablas Creek,Sparkling,14.2,Patelin de Tablas,"California,USA",88.3
2428,Caliza,Sparkling,55.3,Kän-krēt Grenache,"California,USA",95.5
2429,Patrimony,White,42.37,Cabernet Sauvignon,"California,USA",84.4
2430,L'Aventure,Red,95.09,Estate Reserve,"California,USA",95.1
2431,Adelaida,Rosé,48.13,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",82.3
2432,Saxum,White,20.9,G2 Vineyard,"California,USA",93.9
2433,Ledge Vineyards,Fortified,24.79,Estate Grenache Blend,"California,USA",94.2
2434,J Dusi,Fortified,50.36,Paper Street Zinfandel,"California,USA",99.9
2435,Turley,Sparkling,29.9,Pesenti Vineyard Zinfandel,"California,USA",97.2
2436,LXV,Red,52.33,Meso Cabernet Sauvignon,"California,USA",92.8
2437,Tablas Creek,Rosé,60.05,Esprit de Tablas,"California,USA",81.6
2438,J Lohr,Red,30.46,Cuvée St. E,"California,USA",93.8
2439,Daou,White,21.12,Soul of a Lion,"California,USA",90.4
2440,Saxum,Sparkling,30.31,James Berry Vineyard Red,"California,USA",81.9
2441,Giornata,Dessert,78.18,Fiano,"California,USA",89.7
2442,Tablas Creek,Red,35.94,Patelin de Tablas,"California,USA",81.3
2443,Caliza,Fortified,56.87,Kän-krēt Grenache,"California,USA",96.8
2444,Patrimony,Rosé,29.94,Cabernet Sauvignon,"California,USA",99.8
2445,L'Aventure,Sparkling,56.32,Estate Reserve,"California,USA",83.9
2446,Adelaida,Sparkling,44.34,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",89.1
2447,Saxum,Dessert,21.81,G2 Vineyard,"California,USA",90.3
2448,Ledge Vineyards,Dessert,18.43,Estate Grenache Blend,"California,USA",90.7
2449,J Dusi,Sparkling,81.84,Paper Street Zinfandel,"California,USA",86.8
2450,Turley,Rosé,53.45,Pesenti Vineyard Zinfandel,"California,USA",93.4
2451,LXV,Sparkling,12.24,Meso Cabernet Sauvignon,"California,USA",90.1
2452,Tablas Creek,White,30.15,Esprit de Tablas,"California,USA",96.4
2453,J Lohr,Rosé,53.08,Cuvée St. E,"California,USA",92.7
2454,Daou,Rosé,73.84,Soul of a Lion,"California,USA",93.5
2455,Saxum,Dessert,69.48,James Berry Vineyard Red,"California,USA",80.8
2456,Giornata,Fortified,25.54,Fiano,"California,USA",96.8
2457,Tablas Creek,White,39.41,Patelin de Tablas,"California,USA",93.6
2458,Caliza,Red,31.13,Kän-krēt Grenache,"California,USA",84.7
2459,Patrimony,Dessert,73.69,Cabernet Sauvignon,"California,USA",99.0
2460,L'Aventure,Sparkling,38.35,Estate Reserve,"California,USA",80.1
2461,Adelaida,Red,75.2,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",99.0
2462,Saxum,White,67.53,G2 Vineyard,"California,USA",85.3
2463,Ledge Vineyards,Sparkling,21.27,Estate Grenache Blend,"California,USA",83.6
2464,J Dusi,Rosé,30.92,Paper Street Zinfandel,"California,USA",82.5
2465,Turley,Red,33.42,Pesenti Vineyard Zinfandel,"California,USA",92.5
2466,LXV,Red,59.52,Meso Cabernet Sauvignon,"California,USA",96.6
2467,Tablas Creek,Fortified,13.86,Esprit de Tablas,"California,USA",80.4
2468,J Lohr,Dessert,77.74,Cuvée St. E,"California,USA",92.5
2469,Daou,White,34.34,Soul of a Lion,"California,USA",98.8
2470,Saxum,Fortified,49.09,James Berry Vineyard Red,"California,USA",86.9
2471,Giornata,Sparkling,16.76,Fiano,"California,USA",92.4
2472,Tablas Creek,Sparkling,17.44,Patelin de Tablas,"California,USA",85.3
2473,Caliza,Sparkling,65.17,Kän-krēt Grenache,"California,USA",85.6
2474,Patrimony,Rosé,59.28,Cabernet Sauvignon,"California,USA",92.8
2475,L'Aventure,Red,99.67,Estate Reserve,"California,USA",92.4
2476,Adelaida,Rosé,54.97,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",99.4
2477,Saxum,Red,67.23,G2 Vineyard,"California,USA",90.1
2478,Ledge Vineyards,Dessert,48.46,Estate Grenache Blend,"California,USA",97.8
2479,J Dusi,White,34.94,Paper Street Zinfandel,"California,USA",97.4
2480,Turley,Dessert,59.74,Pesenti Vineyard Zinfandel,"California,USA",97.8
2481,LXV,Rosé,39.62,Meso Cabernet Sauvignon,"California,USA",97.1
2482,Tablas Creek,Rosé,52.08,Esprit de Tablas,"California,USA",87.7
2483,J Lohr,Dessert,24.48,Cuvée St. E,"California,USA",88.7
2484,Daou,Red,95.05,Soul of a Lion,"California,USA",99.8
2485,Saxum,Rosé,52.5,James Berry Vineyard Red,"California,USA",98.9
2486,Giornata,Fortified,55.91,Fiano,"California,USA",84.6
2487,Tablas Creek,Fortified,16.7,Patelin de Tablas,"California,USA",82.4
2488,Caliza,Fortified,70.56,Kän-krēt Grenache,"California,USA",92.5
2489,Patrimony,Red,97.68,Cabernet Sauvignon,"California,USA",80.9
2490,L'Aventure,Dessert,18.23,Estate Reserve,"California,USA",85.6
2491,Adelaida,Red,27.36,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",96.0
2492,Saxum,Dessert,69.15,G2 Vineyard,"California,USA",80.2
2493,Ledge Vineyards,Dessert,14.35,Estate Grenache Blend,"California,USA",81.2
2494,J Dusi,Fortified,79.77,Paper Street Zinfandel,"California,USA",96.2
2495,Turley,Fortified,97.93,Pesenti Vineyard Zinfandel,"California,USA",96.1
2496,LXV,Rosé,82.68,Meso Cabernet Sauvignon,"California,USA",86.6
2497,Tablas Creek,Fortified,78.24,Esprit de Tablas,"California,USA",84.1
2498,J Lohr,Fortified,58.52,Cuvée St. E,"California,USA",85.0
2499,Daou,Dessert,11.59,Soul of a Lion,"California,USA",84.6
2500,Saxum,Sparkling,75.81,James Berry Vineyard Red,"California,USA",80.3
2501,Giornata,Sparkling,52.47,Fiano,"California,USA",99.1
2502,Tablas Creek,White,89.93,Patelin de Tablas,"California,USA",92.3
2503,Caliza,Red,92.35,Kän-krēt Grenache,"California,USA",92.9
2504,Patrimony,White,70.09,Cabernet Sauvignon,"California,USA",89.6
2505,L'Aventure,Dessert,71.23,Estate Reserve,"California,USA",89.7
2506,Adelaida,Fortified,27.04,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",81.1
2507,Saxum,Rosé,25.11,G2 Vineyard,"California,USA",97.0
2508,Ledge Vineyards,White,71.53,Estate Grenache Blend,"California,USA",93.4
2509,J Dusi,Dessert,67.95,Paper Street Zinfandel,"California,USA",89.6
2510,Turley,White,23.93,Pesenti Vineyard Zinfandel,"California,USA",98.7
2511,LXV,Red,88.83,Meso Cabernet Sauvignon,"California,USA",93.7
2512,Tablas Creek,Sparkling,98.57,Esprit de Tablas,"California,USA",87.9
2513,J Lohr,White,35.25,Cuvée St. E,"California,USA",83.9
2514,Daou,Rosé,52.87,Soul of a Lion,"California,USA",87.7
2515,Saxum,Fortified,76.62,James Berry Vineyard Red,"California,USA",99.7
2516,Giornata,White,43.66,Fiano,"California,USA",97.0
2517,Tablas Creek,White,51.69,Patelin de Tablas,"California,USA",84.0
2518,Caliza,White,19.27,Kän-krēt Grenache,"California,USA",98.1
2519,Patrimony,Fortified,48.15,Cabernet Sauvignon,"California,USA",91.9
2520,L'Aventure,Rosé,43.6,Estate Reserve,"California,USA",99.6
2521,Adelaida,Dessert,30.6,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",87.0
2522,Saxum,Dessert,94.68,G2 Vineyard,"California,USA",91.9
2523,Ledge Vineyards,Fortified,82.06,Estate Grenache Blend,"California,USA",94.7
2524,J Dusi,Dessert,48.26,Paper Street Zinfandel,"California,USA",90.4
2525,Turley,Red,90.76,Pesenti Vineyard Zinfandel,"California,USA",86.6
2526,LXV,Red,86.85,Meso Cabernet Sauvignon,"California,USA",88.6
2527,Tablas Creek,Dessert,74.69,Esprit de Tablas,"California,USA",92.0
2528,J Lohr,Red,33.16,Cuvée St. E,"California,USA",86.6
2529,Daou,Sparkling,74.36,Soul of a Lion,"California,USA",83.1
2530,Saxum,Red,65.72,James Berry Vineyard Red,"California,USA",81.7
2531,Giornata,White,99.47,Fiano,"California,USA",85.5
2532,Tablas Creek,Sparkling,74.31,Patelin de Tablas,"California,USA",95.7
2533,Caliza,Dessert,42.33,Kän-krēt Grenache,"California,USA",81.3
2534,Patrimony,Rosé,63.76,Cabernet Sauvignon,"California,USA",92.7
2535,L'Aventure,Fortified,24.2,Estate Reserve,"California,USA",93.8
2536,Adelaida,Rosé,52.97,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",85.0
2537,Saxum,White,68.93,G2 Vineyard,"California,USA",94.0
2538,Ledge Vineyards,Fortified,72.16,Estate Grenache Blend,"California,USA",82.7
2539,J Dusi,Sparkling,29.87,Paper Street Zinfandel,"California,USA",82.0
2540,Turley,Sparkling,69.99,Pesenti Vineyard Zinfandel,"California,USA",89.5
2541,LXV,Red,43.79,Meso Cabernet Sauvignon,"California,USA",84.6
2542,Tablas Creek,Red,23.9,Esprit de Tablas,"California,USA",98.9
2543,J Lohr,Red,66.13,Cuvée St. E,"California,USA",97.0
2544,Daou,Sparkling,51.5,Soul of a Lion,"California,USA",83.8
2545,Saxum,Fortified,69.73,James Berry Vineyard Red,"California,USA",98.9
2546,Giornata,Sparkling,16.6,Fiano,"California,USA",98.5
2547,Tablas Creek,Dessert,20.26,Patelin de Tablas,"California,USA",80.3
2548,Caliza,Dessert,73.53,Kän-krēt Grenache,"California,USA",87.2
2549,Patrimony,Sparkling,93.31,Cabernet Sauvignon,"California,USA",85.4
2550,L'Aventure,Fortified,69.28,Estate Reserve,"California,USA",81.5
2551,Adelaida,White,18.04,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",99.1
2552,Saxum,White,35.46,G2 Vineyard,"California,USA",81.7
2553,Ledge Vineyards,Rosé,13.15,Estate Grenache Blend,"California,USA",83.5
2554,J Dusi,Red,42.35,Paper Street Zinfandel,"California,USA",99.2
2555,Turley,Dessert,69.56,Pesenti Vineyard Zinfandel,"California,USA",98.2
2556,LXV,Dessert,79.67,Meso Cabernet Sauvignon,"California,USA",83.8
2557,Tablas Creek,White,56.83,Esprit de Tablas,"California,USA",86.8
2558,J Lohr,Sparkling,83.29,Cuvée St. E,"California,USA",87.1
2559,Daou,Red,16.29,Soul of a Lion,"California,USA",89.8
2560,Saxum,Rosé,82.67,James Berry Vineyard Red,"California,USA",92.8
2561,Giornata,Red,40.39,Fiano,"California,USA",82.8
2562,Tablas Creek,Dessert,23.35,Patelin de Tablas,"California,USA",89.4
2563,Caliza,Sparkling,45.36,Kän-krēt Grenache,"California,USA",92.5
2564,Patrimony,Fortified,10.45,Cabernet Sauvignon,"California,USA",80.9
2565,L'Aventure,Red,58.35,Estate Reserve,"California,USA",99.6
2566,Adelaida,White,57.2,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.7
2567,Saxum,Sparkling,72.9,G2 Vineyard,"California,USA",95.8
2568,Ledge Vineyards,Rosé,86.17,Estate Grenache Blend,"California,USA",88.9
2569,J Dusi,Fortified,18.12,Paper Street Zinfandel,"California,USA",80.1
2570,Turley,Red,58.66,Pesenti Vineyard Zinfandel,"California,USA",90.9
2571,LXV,Red,10.71,Meso Cabernet Sauvignon,"California,USA",89.0
2572,Tablas Creek,White,46.26,Esprit de Tablas,"California,USA",97.7
2573,J Lohr,Fortified,83.34,Cuvée St. E,"California,USA",82.5
2574,Daou,Red,80.65,Soul of a Lion,"California,USA",93.6
2575,Saxum,Rosé,77.23,James Berry Vineyard Red,"California,USA",85.9
2576,Giornata,White,80.77,Fiano,"California,USA",89.4
2577,Tablas Creek,Sparkling,68.03,Patelin de Tablas,"California,USA",84.2
2578,Caliza,Rosé,93.49,Kän-krēt Grenache,"California,USA",80.8
2579,Patrimony,Red,99.0,Cabernet Sauvignon,"California,USA",96.7
2580,L'Aventure,Red,83.63,Estate Reserve,"California,USA",94.9
2581,Adelaida,Fortified,25.16,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",95.4
2582,Saxum,Fortified,35.74,G2 Vineyard,"California,USA",97.3
2583,Ledge Vineyards,White,85.41,Estate Grenache Blend,"California,USA",80.7
2584,J Dusi,White,59.34,Paper Street Zinfandel,"California,USA",95.4
2585,Turley,Red,36.33,Pesenti Vineyard Zinfandel,"California,USA",99.4
2586,LXV,Dessert,67.34,Meso Cabernet Sauvignon,"California,USA",96.2
2587,Tablas Creek,Dessert,64.44,Esprit de Tablas,"California,USA",96.4
2588,J Lohr,Dessert,18.12,Cuvée St. E,"California,USA",96.6
2589,Daou,Rosé,42.87,Soul of a Lion,"California,USA",98.3
2590,Saxum,Sparkling,85.35,James Berry Vineyard Red,"California,USA",85.8
2591,Giornata,Red,70.32,Fiano,"California,USA",95.6
2592,Tablas Creek,Fortified,21.73,Patelin de Tablas,"California,USA",85.9
2593,Caliza,Fortified,23.42,Kän-krēt Grenache,"California,USA",97.2
2594,Patrimony,Red,71.39,Cabernet Sauvignon,"California,USA",88.2
2595,L'Aventure,Red,38.03,Estate Reserve,"California,USA",80.9
2596,Adelaida,Rosé,42.49,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",94.5
2597,Saxum,Fortified,44.1,G2 Vineyard,"California,USA",97.0
2598,Ledge Vineyards,Sparkling,48.58,Estate Grenache Blend,"California,USA",85.6
2599,J Dusi,White,95.9,Paper Street Zinfandel,"California,USA",93.9
2600,Turley,Red,66.85,Pesenti Vineyard Zinfandel,"California,USA",96.1
2601,LXV,Rosé,92.14,Meso Cabernet Sauvignon,"California,USA",96.0
2602,Tablas Creek,Red,19.9,Esprit de Tablas,"California,USA",91.2
2603,J Lohr,Rosé,13.44,Cuvée St. E,"California,USA",89.6
2604,Daou,Red,69.56,Soul of a Lion,"California,USA",82.9
2605,Saxum,Rosé,81.22,James Berry Vineyard Red,"California,USA",89.0
2606,Giornata,White,31.31,Fiano,"California,USA",98.9
2607,Tablas Creek,Rosé,12.77,Patelin de Tablas,"California,USA",91.2
2608,Caliza,Dessert,92.39,Kän-krēt Grenache,"California,USA",84.6
2609,Patrimony,Dessert,24.0,Cabernet Sauvignon,"California,USA",97.4
2610,L'Aventure,White,46.77,Estate Reserve,"California,USA",83.5
2611,Adelaida,Dessert,32.19,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",95.6
2612,Saxum,Rosé,17.63,G2 Vineyard,"California,USA",90.7
2613,Ledge Vineyards,White,96.35,Estate Grenache Blend,"California,USA",97.8
2614,J Dusi,Sparkling,51.24,Paper Street Zinfandel,"California,USA",88.6
2615,Turley,Red,37.84,Pesenti Vineyard Zinfandel,"California,USA",93.3
2616,LXV,White,33.31,Meso Cabernet Sauvignon,"California,USA",80.1
2617,Tablas Creek,Red,62.6,Esprit de Tablas,"California,USA",86.9
2618,J Lohr,Red,98.95,Cuvée St. E,"California,USA",88.4
2619,Daou,Sparkling,83.24,Soul of a Lion,"California,USA",89.6
2620,Saxum,Fortified,27.88,James Berry Vineyard Red,"California,USA",95.8
2621,Giornata,Dessert,14.6,Fiano,"California,USA",97.5
2622,Tablas Creek,Red,93.8,Patelin de Tablas,"California,USA",91.1
2623,Caliza,Fortified,37.32,Kän-krēt Grenache,"California,USA",89.8
2624,Patrimony,Red,27.49,Cabernet Sauvignon,"California,USA",86.7
2625,L'Aventure,Red,32.45,Estate Reserve,"California,USA",93.9
2626,Adelaida,Sparkling,45.18,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",88.5
2627,Saxum,White,31.1,G2 Vineyard,"California,USA",90.8
2628,Ledge Vineyards,White,17.16,Estate Grenache Blend,"California,USA",88.7
2629,J Dusi,White,45.21,Paper Street Zinfandel,"California,USA",88.7
2630,Turley,White,34.39,Pesenti Vineyard Zinfandel,"California,USA",92.0
2631,LXV,Dessert,27.35,Meso Cabernet Sauvignon,"California,USA",81.4
2632,Tablas Creek,Fortified,56.74,Esprit de Tablas,"California,USA",89.1
2633,J Lohr,Dessert,53.17,Cuvée St. E,"California,USA",90.9
2634,Daou,Red,98.17,Soul of a Lion,"California,USA",89.6
2635,Saxum,Dessert,26.37,James Berry Vineyard Red,"California,USA",81.8
2636,Giornata,Fortified,93.6,Fiano,"California,USA",88.2
2637,Tablas Creek,Dessert,41.95,Patelin de Tablas,"California,USA",82.9
2638,Caliza,White,29.38,Kän-krēt Grenache,"California,USA",91.1
2639,Patrimony,Red,96.14,Cabernet Sauvignon,"California,USA",93.4
2640,L'Aventure,Red,77.05,Estate Reserve,"California,USA",97.4
2641,Adelaida,White,75.08,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",95.7
2642,Saxum,White,71.38,G2 Vineyard,"California,USA",81.2
2643,Ledge Vineyards,Rosé,74.4,Estate Grenache Blend,"California,USA",92.6
2644,J Dusi,Rosé,79.97,Paper Street Zinfandel,"California,USA",97.4
2645,Turley,Red,24.8,Pesenti Vineyard Zinfandel,"California,USA",81.6
2646,LXV,White,70.02,Meso Cabernet Sauvignon,"California,USA",83.4
2647,Tablas Creek,Dessert,32.8,Esprit de Tablas,"California,USA",87.6
2648,J Lohr,White,15.06,Cuvée St. E,"California,USA",97.5
2649,Daou,White,69.55,Soul of a Lion,"California,USA",94.3
2650,Saxum,Red,33.7,James Berry Vineyard Red,"California,USA",82.9
2651,Giornata,Rosé,96.94,Fiano,"California,USA",92.6
2652,Tablas Creek,Red,24.45,Patelin de Tablas,"California,USA",97.2
2653,Caliza,Rosé,98.6,Kän-krēt Grenache,"California,USA",83.3
2654,Patrimony,Rosé,15.9,Cabernet Sauvignon,"California,USA",84.4
2655,L'Aventure,Dessert,98.03,Estate Reserve,"California,USA",95.3
2656,Adelaida,Rosé,25.68,Signature Viking Estate Vineyard Cabernet Franc,"California,USA",92.8
